,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
105881,3c8q7KLdbd1mGZdwKePixU,wavcrush,come pat a bowl,movies,6,156413,False,0.742,0.316,8,-9.812,1,0.0659,0.297,0.924,0.117,0.173,88.001,4,study
105882,7subhSwKDLODnn5RDntPdk,Matt Large,Next Year in Rio,Thru the Wall,17,148715,False,0.823,0.618,4,-4.832,0,0.0569,0.242,0.866,0.0675,0.555,87.009,4,study
105883,3ljkQgIyDaM9aSdNZMYSmR,Dusty Decks,On the Keys of Steel,Swing Platter,23,143574,False,0.599,0.354,3,-11.341,1,0.0323,0.789,0.295,0.167,0.363,74.978,4,study
105884,6XqLGVVMtx8ZUK8jsZhAWR,Green Bicycle,Wine To The Plants,Wine To The Plants,27,147000,False,0.73,0.223,6,-16.592,1,0.161,0.481,0.878,0.106,0.32,79.993,4,study
105885,3ZBJMy7ICSqGfwQivSjqZo,wavcrush,come pat a bowl,brake down,6,99307,False,0.761,0.428,8,-6.378,0,0.0578,0.21,0.193,0.115,0.187,90.014,4,study
105886,3pywpyo8bR0tvtS6Vs446W,"Sarah, the Illstrumentalist",Golden Skin,Beach Day in Brooklyn,24,138370,False,0.412,0.451,1,-7.602,1,0.0492,0.253,0.804,0.156,0.564,92.934,4,study
105887,6FU9JW6Ghz3XbvOzowdfyA,Wasted Glitter,On The Highway,On The Highway,6,118285,False,0.764,0.438,9,-10.689,0,0.0446,0.879,0.925,0.129,0.506,139.937,4,study
105888,3j4CwAtd0IWLDClYMUewSl,Dusty Decks,Solid Centre,Solid Centre,24,144374,False,0.674,0.646,7,-8.564,0,0.106,0.658,0.643,0.186,0.819,96.016,4,study
105889,3Ca3Xs5mBbjdbcAxk6hfLP,Moodula,Echo Cliff,Pine Green,5,103000,False,0.715,0.341,0,-11.716,0,0.078,0.159,0.858,0.0688,0.51,84.963,4,study
105890,6gVjBlHtxXryqwO8x5n739,Crate Diggers,Hot Taco’s,Candy Wrapper,6,76985,False,0.81,0.551,10,-12.911,0,0.23,0.874,0.929,0.115,0.619,169.982,4,study
105891,707PZGDkSagq6qmceovsLp,Beat Oven,Superpad,Hawaiian Organ Donor,28,84923,False,0.71,0.0816,2,-13.742,0,0.0605,0.748,0.935,0.104,0.47,65.035,4,study
105892,3xRgl52vYNy3ORBJTeqUpR,Justnormal,Space Bouquet,Winter Foliage,6,176416,False,0.67,0.351,4,-10.647,0,0.0589,0.515,0.925,0.112,0.0935,180.053,4,study
105893,4qnHUTwKMqRDSN5honTKBq,"Sarah, the Illstrumentalist",Pocket Full of Crystals: Vol 1,Fluorite,6,146750,False,0.388,0.339,0,-12.082,1,0.123,0.894,0.876,0.135,0.672,82.183,4,study
105894,74f0VaipJke6lIWI5BEfTW,"Sarah, the Illstrumentalist",Good Rising,Good Rising,7,145724,False,0.724,0.869,2,-5.457,0,0.0461,0.0744,0.737,0.213,0.917,121.92,4,study
105895,2CWEWZlJhHA4vGeE6L1186,Miso Colt,Dimmer Switch,Dimmer Switch,5,184800,False,0.587,0.328,4,-16.933,1,0.0524,0.921,0.934,0.185,0.288,74.993,4,study
105896,4e93B2SCyt8OMn37Ula0yI,Matt Large,3 Days in Kadiköy,Simulated Prana,7,183936,False,0.667,0.27,1,-8.547,1,0.309,0.329,0.917,0.548,0.416,85.93,4,study
105897,6KSoxhThfm70THhWLehFu4,DGHTR,HoriZon Butterfly,Cozy Voltage,1,141176,False,0.65,0.191,0,-15.109,1,0.216,0.651,0.881,0.716,0.45,169.861,4,study
105898,0Sk0DKvQmUrQXp6b1V00iu,Justnormal,Love Letters,A Love Waltz,6,176666,False,0.649,0.566,5,-7.186,1,0.0322,0.721,0.95,0.112,0.369,90.051,4,study
105899,1DZ3yaRTgv0pUh02jSDOq3,"Sarah, the Illstrumentalist",Good Rising,Cerebellum,7,148118,False,0.65,0.84,9,-10.832,0,0.053,0.192,0.868,0.0835,0.0951,123.047,4,study
105900,5hF7NM66HCipVccI3HbCFy,hope mona,trick or treat on beat,Monster Mash - Lo-Fi,0,148656,False,0.694,0.373,7,-13.988,1,0.139,0.677,0.95,0.129,0.309,134.194,4,study
105901,1JkJyzYF2rFW8JNtKAcvJg,Blackburri,Sapphire Lake,Sapphire Lake,29,169500,False,0.773,0.176,8,-15.684,1,0.0764,0.891,0.641,0.239,0.371,159.96,4,study
105902,0x9A2pqRebUAsAxv3ZLPcG,Matt Large,Easy Living,Café de Paris,19,192558,False,0.629,0.716,1,-7.195,1,0.0342,0.0612,0.927,0.0891,0.485,85.952,4,study
105903,6AcIvqJYpWKsRQzBOM36V5,hope mona,jossy mate,jossy mate,5,144000,False,0.744,0.283,2,-13.606,1,0.0867,0.956,0.914,0.102,0.172,160.047,3,study
105904,7LMwv7GprGBcAkKMDxda5J,hope mona,trick or treat on beat,"Spooky, Scary Skeletons - Lo-Fi",0,123535,False,0.804,0.383,11,-9.791,0,0.272,0.792,0.816,0.118,0.594,94.559,4,study
105905,58eukN93h5b7rBlbcR6owz,Ewert,Trading Bikes,Trading Bikes,31,177622,False,0.822,0.459,5,-5.009,1,0.073,0.287,0.822,0.287,0.521,90.028,4,study
105906,6sVl8JVLtUjBfoREqsc9Wn,Jobii,Pizzazz,Taargus,28,145024,False,0.691,0.344,7,-7.852,0,0.0274,0.227,0.818,0.0932,0.245,82.985,4,study
105907,0Ud98dzrNyQXdrb1yUOftZ,Michael Danny,Virtual Garden,Virtual Garden,27,121764,False,0.599,0.47,8,-7.842,1,0.0331,0.00828,0.813,0.177,0.558,170.068,4,study
105908,7FAktFGtxzYbcE6ceIyYzn,fresh from the oven,yaaas,yaaas,26,155795,False,0.575,0.423,9,-9.062,1,0.0538,0.694,0.3,0.359,0.246,176.031,4,study
105909,3294Ecck4gRpR7CZPZ6QcL,sonolon,graffiti tape,doodles,27,109819,False,0.63,0.316,4,-12.537,1,0.173,0.57,0.893,0.236,0.0731,180.125,4,study
105910,4SbPNkULPSZEz6cGBARM9f,Dusty Decks,Grainy Days,Grainy Days,20,135170,False,0.681,0.59,8,-7.837,1,0.0906,0.467,0.79,0.131,0.602,80.952,4,study
105911,5GmSjNEypkbo1NCsculloA,StopLock,Fudge,Fudge,25,129882,False,0.436,0.368,4,-15.017,0,0.512,0.92,0.452,0.0602,0.188,85.094,4,study
105912,5OqyBcZDOf67oYCJBre8KO,Jobii,Vortex,Entourage,21,133545,False,0.755,0.659,1,-9.02,0,0.0421,0.321,0.891,0.119,0.621,132.099,4,study
105913,4KgmQOA96nbUl2x3skpwp9,Timothy Infinite,Wash,Sudden,6,150884,False,0.814,0.414,8,-9.17,1,0.0402,0.0252,0.874,0.133,0.537,130.011,4,study
105914,5t2tBZPUmrEKnMaNTpXlXV,Matt Large,Conant Gardens,Sunrise in El Born,17,232920,False,0.745,0.213,0,-13.553,1,0.101,0.824,0.91,0.136,0.145,68.006,4,study
105915,2HXbCeN1K3jxvvPSYZPOUp,hope mona,kaleidoscopes,red reflections,31,173538,False,0.683,0.574,11,-10.483,1,0.0443,0.562,0.897,0.102,0.11,86.656,5,study
105916,0PvHzafa2I1vuVo2uwC7xq,Lazy Leopard,One Day Soon,One Day Soon,27,107848,False,0.718,0.492,11,-9.879,1,0.0661,0.155,0.893,0.155,0.418,78.994,4,study
105917,6bmTICS9eCs5o0uYEW0wrH,sonolon,city skyline,sunset chat,27,124235,False,0.711,0.493,1,-7.744,1,0.198,0.933,0.909,0.112,0.527,84.966,4,study
105918,33E1MSUblH1H3WdiaXEZL7,Justnormal,Growing Older,Early Mornings,16,123151,False,0.816,0.494,7,-10.25,1,0.101,0.846,0.88,0.0932,0.403,93.758,4,study
105919,560JTJ1K1zzqvMqs38A5FZ,Matt Large,Good Morning And Good Night,Believe Me When I Say It,20,169803,False,0.767,0.557,10,-6.189,1,0.313,0.11,0.00946,0.153,0.601,84.017,4,study
105920,47uqiDoUmBVixZG2qftSll,forever grown,marmalade sunset,marmalade sunset,25,142471,False,0.781,0.211,6,-14.475,0,0.0397,0.719,0.948,0.327,0.0601,109.984,4,study
105921,03FMlfhNtENmmatzkst8X8,Codename Chinadoll;Gradient Island,Dank Beats & Pieces,Happy Mistakes,28,102400,False,0.714,0.218,0,-9.488,0,0.0473,0.375,0.779,0.157,0.359,100.029,5,study
105922,3lKLicYUnOWe2rW8EBNuDS,Jobii,Intergalactic Sneakers,Intergalactic Sneakers,5,134500,False,0.769,0.567,1,-7.01,1,0.0583,0.591,0.899,0.117,0.652,119.974,5,study
105923,1Yq0YZMgEVYPL1DGjdiclR,Timothy Infinite,As The Curtain Falls,Plot Twist,5,133828,False,0.712,0.525,7,-5.522,1,0.0383,0.224,0.953,0.105,0.134,85.995,4,study
105924,3fMXMjIg1JemsUvUVuP4XB,Matt Large,Conant Gardens,Last Day of the Week,20,267209,False,0.733,0.628,6,-6.781,0,0.151,0.0572,0.872,0.0925,0.603,87.91,4,study
105925,6aK3zqalikA0ikmISf2ioS,hope mona,there's always hope,be that hope,5,217411,False,0.64,0.502,5,-7.641,1,0.0454,0.97,0.881,0.134,0.0926,85.0,4,study
105926,3OdhQLtpcTFy6JKpFzcGzR,Blackburri,Cherry Sunset,Cherry Sunset,5,253657,False,0.739,0.293,10,-17.762,0,0.0366,0.753,0.88,0.185,0.474,94.999,4,study
105927,5ZgPxcvdvKi9AUkUJoOoXQ,Matt Large,Next Year in Rio,Eastern Shades,21,172063,False,0.528,0.545,5,-8.647,0,0.275,0.337,0.932,0.182,0.394,172.195,4,study
105928,1ZbUz3Ck9LsCve8WvlVH1D,Lomoplay,Stirred Illusion,Stirred Illusion,6,139500,False,0.535,0.354,4,-9.706,1,0.0401,0.174,0.738,0.15,0.419,77.752,4,study
105929,0BUMtnHHxB28f4D2CiEs9L,Twinkz,Dreaming Glory,Let People Ask,28,90218,False,0.581,0.269,9,-15.981,0,0.0856,0.981,0.872,0.121,0.679,79.98,4,study
105930,01pMkUhb1IcsmCYYa99qSZ,heroku,tokyo escapism,tokyo escapism,7,85727,False,0.73,0.223,7,-16.991,1,0.461,0.955,0.946,0.114,0.562,80.018,4,study
105931,1E7OUtZolsHcNCvn2JFKwS,wavcrush,fin alley,no capuccino,29,121500,False,0.829,0.348,7,-7.743,1,0.357,0.444,0.134,0.107,0.199,80.293,4,study
105932,1fohFMyf9G5vh4DAmxVB0q,Chillowfy,Magic Ways,Magic Ways,7,118047,False,0.535,0.678,1,-13.146,1,0.0389,0.00262,0.957,0.0797,0.663,97.603,4,study
105933,0iviYrChnaPymZT38ZoWRX,wavcrush,pair of dice,knocked out,7,122627,False,0.707,0.742,9,-5.759,1,0.253,0.516,0.922,0.145,0.195,137.095,4,study
105934,3OZ0wnC7m5oPcT8sRxcRe5,hope mona,after bloom,metaclocks,5,120000,False,0.547,0.282,10,-10.151,1,0.0306,0.947,0.866,0.099,0.0788,80.008,4,study
105935,5495d5iP3gsQYmjCFH78rb,hope mona,decade of influence,decade of influence,6,160551,False,0.814,0.389,1,-16.485,0,0.498,0.949,0.805,0.112,0.281,145.07,4,study
105936,7pEhjFHWkHtvBMl1vFPtnV,Matt Large,The Quiet Life,Two Layers of Confusion,5,178654,False,0.663,0.642,7,-8.122,0,0.0882,0.0586,0.776,0.408,0.539,141.913,4,study
105937,6ZJCZysq5XhXvJsSMG39L7,Timothy Infinite,Pajamas,Peacoat,5,139114,False,0.75,0.559,8,-7.627,1,0.423,0.683,0.42,0.113,0.449,71.043,4,study
105938,2Rhf5LPlWO1q6RMogvQEqA,Beat Oven,Blessed Be The Beats,Under His Eye,5,91785,False,0.734,0.417,6,-12.659,1,0.0618,0.0124,0.721,0.495,0.527,90.96,4,study
105939,0DCLuT6dIBTso6hcEgCTbm,Crate Diggers,Fruit Loops,Fire,6,127317,False,0.692,0.424,9,-9.657,0,0.0363,0.66,0.885,0.129,0.405,82.024,4,study
105940,7rHkXsc6Tl2Qu0IdQyx0oj,Justnormal,As We Pass By,We Talked Today,5,195000,False,0.505,0.382,4,-9.908,0,0.0449,0.827,0.103,0.0963,0.0652,79.973,4,study
105941,5F6byFQXFW4vyNF2Em8Crq,Justnormal,Summer In Roses,Burnt Toast,7,138705,False,0.605,0.448,5,-10.599,0,0.0514,0.861,0.91,0.192,0.11,84.947,4,study
105942,2HV5Ur7jyVA9bwZjc4Fjhp,"Sarah, the Illstrumentalist",VAPORS,CYBER DREAM,6,160224,False,0.541,0.812,7,-14.978,0,0.0535,0.638,0.831,0.0985,0.164,150.012,4,study
105943,12VM3ZHZoDN0Lr9A2TAkeD,Timothy Infinite,Hasta Luego,Lo Siento,5,141704,False,0.793,0.61,2,-6.066,0,0.0588,0.00186,0.837,0.0749,0.513,110.017,4,study
105944,2j2WyrT9VmJFOuOGIs2cIg,"Sarah, the Illstrumentalist",FLOWERS,Ginger Root,5,140750,False,0.396,0.217,9,-12.465,0,0.0415,0.677,0.794,0.176,0.107,84.658,4,study
105945,5eaVgfh8tX586mdr9utjd7,Beat Oven,En Vivo,Four-Leaf Clover,5,101647,False,0.618,0.377,3,-15.055,0,0.0593,0.0369,0.916,0.0982,0.679,170.139,4,study
105946,2yo0KzGvj5u2h7JRgX0JJ5,Justnormal,River Boats,The Toad And The Bull,6,132163,False,0.72,0.4,0,-6.54,1,0.0315,0.782,0.833,0.11,0.235,87.033,4,study
105947,0EaAdxreF6MAcDnUHYZgpm,"Sarah, the Illstrumentalist",FLOWERS,Calendula,6,128774,False,0.591,0.43,7,-8.031,1,0.0314,0.246,0.731,0.237,0.359,92.943,4,study
105948,4ehXvrhgK2wuPGB2oC9Ado,Vanilla Beach,Sun Dust,Lemonshine,5,222166,False,0.613,0.208,4,-16.745,0,0.0329,0.757,0.828,0.128,0.218,89.975,4,study
105949,2MCsCw70r52ML9C9AyODrk,Odd Shapes,Thousand Islands,Speed Limit,7,192151,False,0.785,0.4,5,-12.691,0,0.15,0.278,0.687,0.0934,0.706,157.958,4,study
105950,5nvL2YxmnbQyuu7aGrI68K,luvuto,messy,messy,30,96000,False,0.605,0.238,0,-12.352,1,0.16,0.948,0.92,0.111,0.656,79.996,4,study
105951,3CMs13GVOcIAsJftsMlXNW,Ewert,Undercover Cover,Undercover Cover,21,204285,False,0.881,0.208,10,-11.356,0,0.0843,0.586,0.875,0.219,0.373,140.103,4,study
105952,3rtfnxiJifhesXJcecjcnG,lola dreams,hoppy,hoppy,28,149333,False,0.725,0.776,0,-4.378,1,0.0823,0.551,0.852,0.457,0.288,90.089,4,study
105953,62j6LjW7GCAeHr5D2E20d4,Blackburri,The Mysterious Tale of Cat,The Mysterious Tale of Cat,19,170714,False,0.725,0.13,1,-16.784,1,0.226,0.901,0.934,0.622,0.297,168.02,4,study
105954,3wOEMhBIMJx574SphQTa8J,"Sarah, the Illstrumentalist",Purple Clouds,Special Friend,23,137124,False,0.657,0.27,10,-7.8,1,0.108,0.749,0.863,0.116,0.146,86.51,4,study
105955,1mFGNAQgPzXS5rpC8OLnnB,Jobii,Cornucopia,36mm,26,137294,False,0.534,0.475,8,-8.449,0,0.0763,0.519,0.932,0.117,0.487,78.16,4,study
105956,3pM12R2wrbZJFCVMMEeFS1,Stratotune,Gold Plated,bystanders,24,120000,False,0.629,0.183,10,-12.588,0,0.0317,0.82,0.886,0.109,0.252,80.025,4,study
105957,79DnYzW2wNATxuQEXyqoby,Luc Delvaux,Wavelength,Wavelength,30,138000,False,0.765,0.42,7,-8.531,1,0.0522,0.748,0.696,0.115,0.374,79.992,4,study
105958,7zVpVwxSOKdBIfua1bTyvC,UniqeCorn,Trailblazer,Trailblazer,22,145633,False,0.865,0.175,9,-10.275,1,0.179,0.189,0.836,0.121,0.614,140.023,4,study
105959,10F3fy1XYH98yQEUfVFNfs,Plectric,Dorothea,Dorothea,26,118990,False,0.641,0.323,9,-14.623,0,0.05,0.12,0.886,0.133,0.283,80.007,4,study
105960,7Ev4ry8WbxkXkznfPNBnUB,Jobii,Unfettered,Unfettered,27,138148,False,0.681,0.521,11,-8.444,0,0.0469,0.372,0.865,0.112,0.239,81.94,4,study
105961,13cKNRwCPa4ykh9gjXamqe,Jobii,Dust Blaster,Evade,28,124390,False,0.61,0.445,10,-7.836,1,0.0989,0.684,0.166,0.208,0.26,81.995,4,study
105962,0cXRrf3Dt0I4uZW9Zn3Jbx,Maj Majid,Mellow Sea,Mellow Sea,28,121235,False,0.726,0.45,4,-12.451,0,0.0673,0.856,0.848,0.346,0.476,127.784,3,study
105963,6sDrpVmhY10ys4TST4HkzT,Matt Large,A Wasteland Fairytale,A City in Ruins,20,177374,False,0.666,0.686,9,-7.293,0,0.0629,0.0169,0.751,0.0969,0.568,175.957,4,study
105964,16yVnGOM3xoznfHTftUZBc,Jobii,Jingle Bells,Jingle Bells,29,138461,False,0.703,0.675,0,-7.563,1,0.0413,0.453,0.91,0.0979,0.442,156.018,4,study
105965,1EDv3jcOqm5ed1AUTd8Tyb,Justnormal,"If you're with me, you're with me.",Fell in Love Again,22,127058,False,0.358,0.35,0,-9.044,1,0.0444,0.929,0.634,0.0908,0.162,73.32,1,study
105966,3w4Gf6s8oMeeu2ireSmhQu,Crate Diggers,Samsara,Nirvana,5,99000,False,0.701,0.57,3,-9.777,0,0.0602,0.602,0.871,0.0984,0.858,160.035,4,study
105967,2THmvSNoBM48n268RjjJeE,"Sarah, the Illstrumentalist",Rainbows Inside a Cloud,Rainbow Inside a Cloud,21,159107,False,0.882,0.619,8,-3.96,1,0.142,0.235,0.882,0.11,0.548,85.953,4,study
105968,4qRYHMB8EWsrekRnRokg8J,Almo X,Moments,Sunday Mood,27,108979,False,0.73,0.151,9,-13.028,0,0.203,0.763,0.685,0.112,0.669,146.977,4,study
105969,27Ji3sj40M4a6roEpL1Box,"Sarah, the Illstrumentalist",Come Correct,Caramel Delight,18,140231,False,0.687,0.515,1,-7.261,0,0.0304,0.00241,0.224,0.201,0.214,111.969,4,study
105970,35vJiRzgPc7Ocb03TjPHyT,Timothy Infinite,Sleepover,Sleepover,27,145600,False,0.656,0.308,8,-9.244,1,0.208,0.596,0.919,0.156,0.334,74.996,4,study
105971,7sBADAbyjri5eDaU8qtCOK,Justnormal,Feeling Something,Bravado,31,127706,False,0.563,0.696,6,-6.638,1,0.0316,0.517,0.186,0.346,0.0759,152.01,4,study
105972,5TQuz8e5Jzjo4MR2y6pBtz,"Sarah, the Illstrumentalist",Chasing The Now,Driving Down Silk Road,15,165268,False,0.671,0.672,1,-14.14,0,0.0443,0.379,0.895,0.108,0.14,166.97,4,study
105973,1udgzy08y3WSBcgnRpbZQX,Codename Chinadoll,jazz focus workshop,killer nine,4,86930,False,0.795,0.361,9,-15.196,0,0.178,0.924,0.726,0.0948,0.196,90.015,4,study
105974,0nIjKK835Ieei04A0wHlkr,Codename Chinadoll,everyday moves with the beats,low key jazztone,25,124429,False,0.762,0.566,7,-9.964,0,0.0543,0.158,0.744,0.0889,0.178,79.99,4,study
105975,6NZZQo5RQKR6ZZpIM9oKuZ,DGHTR,Piano On The Go,Piano On The Go,27,110000,False,0.873,0.742,0,-7.854,1,0.0526,0.634,0.937,0.216,0.37,143.954,4,study
105976,0EZBeSP6JhQ9tiZRkm45wE,Nostalgique,"Hello, Beautiful","Hello, Beautiful",27,76666,False,0.731,0.557,10,-8.243,1,0.0578,0.297,0.77,0.0804,0.845,179.878,4,study
105977,0YE5gtfhfQBQ04ye3Fodrc,Synkop,Triplets,Triplets,24,106669,False,0.473,0.223,11,-13.107,1,0.0355,0.974,0.859,0.108,0.193,63.989,4,study
105978,03Ax0kOLlmuTKA1ay5DOeU,Vanilla Beach,Leafy Greens,Leafy Greens,26,210705,False,0.737,0.285,11,-15.976,0,0.0878,0.919,0.897,0.114,0.708,85.023,4,study
105979,1SglqUpCXT5ycQeCBIO1PO,Timothy Infinite,Weekend in São Paulo,Sunglasses,21,131006,False,0.445,0.499,11,-8.424,0,0.301,0.796,0.794,0.116,0.544,76.268,4,study
105980,1Yu6rvWmXu7UtjJv6mj86f,Maj Majid,Green Carpet,Afternoon Tea,28,84800,False,0.747,0.413,5,-8.606,0,0.144,0.78,0.877,0.132,0.442,75.01,3,study
105981,54PKK8jEq53B1bdtsPVb2P,Timothy Infinite,Wash,Ocean Breeze,26,148000,False,0.532,0.362,11,-7.77,1,0.0287,0.835,0.905,0.0891,0.0489,119.608,4,study
105982,4KGkDGcEad0T69iT9ybZQg,wavcrush,"well, come",the castle,5,100000,False,0.787,0.318,3,-9.155,0,0.0736,0.542,0.93,0.0996,0.353,78.01,4,study
105983,6bjezk8sqGMFvGOe6tuNvc,"Sarah, the Illstrumentalist",Golden Skin,Monarch Butterflies,20,123056,False,0.58,0.56,5,-8.999,0,0.0377,0.379,0.924,0.418,0.336,156.65,3,study
105984,6OJY8LFGdxEo0UZIARPVX3,Elengi,Yambula,Bandeko,29,85333,False,0.719,0.176,0,-13.432,0,0.358,0.182,0.798,0.145,0.377,179.95,4,study
105985,2slCemz0CJgJyskHjoyoKM,Beat Oven,Adult Swim,Adult Swim,5,92571,False,0.582,0.474,9,-8.64,0,0.0354,0.00801,0.739,0.864,0.689,140.009,4,study
105986,0vj6E1gDIeIMSh4Eyvyv62,"Sarah, the Illstrumentalist",Hurricane Season,Hurricane Season,24,119500,False,0.592,0.451,7,-6.854,0,0.08,0.428,0.835,0.0987,0.204,176.191,4,study
105987,7zNnFntwJVGbOffLoywXUk,Lomoplay,Mostly Sativa,Mostly Sativa,6,126071,False,0.616,0.471,11,-15.754,1,0.167,0.559,0.902,0.113,0.271,168.141,4,study
105988,6rhvnNfCetHo54hKLhz1uJ,really big mountains,train legs,beginner's mind,29,172666,False,0.599,0.349,2,-9.986,1,0.0558,0.403,0.867,0.0754,0.256,180.14,4,study
105989,7HDlndHuT8LAEYLadcO0z0,Matt Large,Next Year in Rio,Saving the Last Dance 4 U,16,149360,False,0.65,0.573,11,-6.175,1,0.0746,0.662,0.00797,0.324,0.57,82.971,4,study
105990,2hBv78iPWomU2Yazjg2nd6,Beat Oven,GROOVE!,Got Me Like,5,68500,False,0.937,0.268,6,-7.615,1,0.318,0.803,0.204,0.0919,0.791,119.982,4,study
105991,3z2qIQvfGEF62iCJPWKntR,Timothy Infinite,Agua,Panika,5,196800,False,0.763,0.576,0,-6.632,0,0.081,0.0735,0.848,0.146,0.393,99.978,4,study
105992,5tLWpmZIBoa8F4GT3hZMjl,heroku,konichiwa,konichiwa,7,117333,False,0.794,0.63,3,-10.488,1,0.14,0.657,0.808,0.118,0.641,90.015,4,study
105993,1WaalPyknH1yrntTgBHpRz,Jobii,A Merry Lofi Christmas,Navidad Bod,5,142914,False,0.424,0.506,6,-6.24,1,0.0873,0.112,0.557,0.111,0.551,131.946,3,study
105994,3vf5MRIZ0rwDoWiwtIxQBj,"Sarah, the Illstrumentalist",Constellations,Scorpius,5,151886,False,0.477,0.429,7,-6.943,1,0.0322,0.0217,0.888,0.477,0.272,156.033,4,study
105995,0p9HloqJbkgokaktOhiwkn,"Sarah, the Illstrumentalist",FLOWERS,Chamomile,6,140199,False,0.64,0.296,3,-9.142,0,0.0314,0.0238,0.896,0.153,0.337,112.018,5,study
105996,2RpHErrNFoo8A7MKAQS7tD,DGHTR,HoriZon Butterfly,Red Maple,2,119111,False,0.814,0.226,0,-13.278,1,0.101,0.493,0.904,0.446,0.2,135.046,4,study
105997,2nHUre6dQezPvxBkeTAba5,"Sarah, the Illstrumentalist",Constellations,Capricornus,6,142521,False,0.769,0.716,11,-8.844,0,0.0514,0.0161,0.946,0.152,0.598,137.995,4,study
105998,63QCKDyQB7OoiWOfwWkysb,"Sarah, the Illstrumentalist",Pocket Full of Crystals: Vol 2,Orange Jasper,6,145000,False,0.675,0.694,9,-7.689,0,0.0838,0.445,0.928,0.109,0.625,179.96,4,study
105999,30W2HFDJ03F2U5j1JdzFfq,Matt Large,As Real As It Gets,Mean Street Blues,6,157335,False,0.642,0.759,11,-7.293,0,0.0437,0.0285,0.891,0.194,0.753,174.036,4,study
106000,0g4fzRkbLeCDUCoe5iUOcf,Lykke Li,so sad so sexy,sex money feelings die,74,139840,True,0.789,0.534,8,-6.347,0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,4,swedish
106001,4RCFS4s70L2dmAIFusubfL,Tove Lo,Queen Of The Clouds,Habits (Stay High),53,209160,False,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4,swedish
106002,1rIKgCH4H52lrvDcz50hS8,Zara Larsson,So Good,Lush Life,77,201122,False,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,4,swedish
106003,3vkQ5DAB1qQMYO4Mr9zJN6,ABBA,Voulez-Vous,Gimme! Gimme! Gimme! (A Man After Midnight),82,292613,False,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,4,swedish
106004,0dkvbYmXYEPK7gGMdytmfI,Lykke Li,sex money feelings die (slowed version),sex money feelings die - slowed version,74,168810,True,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,4,swedish
106005,0pdKRp2sUthTPe7RLWpPqQ,flora cash,You're Somebody Else,You're Somebody Else,74,218883,False,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,4,swedish
106006,2sHYMLUd4nVLxHPKY05Ein,Ricky Rich;Dardan;DJ Gimi-O,Habibi (Albanian Remix),Habibi - Albanian Remix,76,129589,False,0.639,0.728,4,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,4,swedish
106007,7rWgGyRK7RAqAAXy4bLft9,ABBA,Voulez-Vous,Angeleyes,78,260893,False,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,4,swedish
106008,5lrq8sHObtY0xMmF7Ukzl7,Ricky Rich;ARAM Mafia,Habibi,Habibi,64,179030,False,0.479,0.609,4,-8.5,0,0.133,0.499,0.0,0.144,0.74,75.113,3,swedish
106009,2D64r44j7UbSfrpZJrnu80,Ricky Rich;King,Habibi (Indian Remix),Habibi - Indian Remix,54,178983,True,0.499,0.596,4,-6.168,0,0.143,0.261,0.0,0.109,0.446,159.238,5,swedish
106010,6hmhG1b4LEyNuashVvuIAo,Zara Larsson;MNEK,So Good,Never Forget You,74,213427,False,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,4,swedish
106011,6s86N7LVaJZuU4alwKp6XO,shy martin,Sad Songs,Are you happy?,68,157555,False,0.632,0.578,9,-7.657,0,0.0905,0.714,0.0,0.42,0.297,139.324,4,swedish
106012,5WokFKscrfGEGGLPTu3jgO,Zara Larsson;Sabrina Carpenter,WOW (feat. Sabrina Carpenter) [Remix],WOW (feat. Sabrina Carpenter) - Remix,66,179652,False,0.702,0.744,6,-4.063,0,0.0861,0.469,0.0,0.0915,0.305,77.486,4,swedish
106013,5MhsZlmKJG6X5kTHkdwC4B,AronChupa;Little Sis Nora,I'm an Albatraoz,I'm an Albatraoz,72,166848,True,0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,4,swedish
106014,0GjEhVFGZW8afUYGChu3Rr,ABBA,Arrival,Dancing Queen,83,230400,False,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4,swedish
106015,1YeeP800KEmlmDygVMIrC2,Tove Lo,Concierto en la ducha,Cool Girl,0,199179,True,0.66,0.695,9,-7.076,0,0.113,0.313,7.17e-06,0.0752,0.204,101.997,4,swedish
