,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
48673,36eklRgfCgcYEJISG1S23M,Bane,It All Comes Down to This,Can We Start Again,29,199066,False,0.341,0.909,4,-5.675,0,0.123,0.0103,2.55e-05,0.295,0.473,97.351,4,hardcore
48674,10set1NOUhGDNPBShPeNx4,Re-Fuzz;D-Ceptor,Rise of the Unknown,We Found Your Weakness,30,227291,False,0.598,0.99,7,-2.801,1,0.196,0.00945,0.04,0.82,0.17,92.954,4,hardcore
48675,1A5hKnMkXbY6sWebHyAOET,The Bouncing Souls,Maniacal Laughter,Lamar Vanoy,31,184453,False,0.469,0.922,2,-6.643,1,0.125,0.00404,3.17e-05,0.353,0.274,121.918,4,hardcore
48676,6mFNbpfXTWPoISO1vizmTU,Rancore,Seiva,Mãe,30,191746,False,0.611,0.896,9,-6.244,1,0.042,0.000298,3.32e-06,0.0197,0.642,116.108,4,hardcore
48677,1OR5PfHM6hYZSj8kXaVxId,For Revenge,Fireworks,Rosedown,31,313876,False,0.445,0.153,2,-18.396,1,0.0313,0.233,0.111,0.0563,0.0744,139.891,4,hardcore
48678,0VpW9XAE5QC0nj4qhQ4FGM,Rotterdam Terror Corps,RTC is the legacy,Raveworld - F.Noize Remix,29,237238,False,0.651,0.997,8,-2.246,1,0.306,0.274,0.353,0.0847,0.0602,95.071,4,hardcore
48679,2fPBbwgnuJwU32d06ROW0r,Sick Of It All,Last Act of Defiance,Road Less Traveled,30,149453,False,0.533,0.986,2,-3.188,1,0.0719,2.32e-05,0.0134,0.0556,0.557,96.789,4,hardcore
48680,0g9bfgn27MhVjQBngkONjO,Straight Answer,Never Surrender,Hantam Prasangka Buruk,31,99693,False,0.213,0.998,2,-3.415,1,0.215,0.00019,0.0,0.24,0.154,104.069,4,hardcore
48681,5oYLnny35ndF8vka1USHMZ,KSU,Xxx Lecie-Akustycznie,Moje Bieszczady,31,227733,False,0.604,0.887,4,-5.721,0,0.0274,0.0548,8.93e-05,0.132,0.963,134.999,4,hardcore
48682,7DAK5vw0n5xIXEbQqNjB49,Pennywise,Unknown Road (2005 Remaster),Time to Burn - 2005 Remaster,32,136813,False,0.253,0.988,9,-5.477,0,0.0936,0.0034,0.0118,0.071,0.436,157.109,4,hardcore
48683,4xEpDppVO70KW57yI0kWEW,Propagandhi,How to Clean Everything (Reissue),Head? Chest? Or Foot?,32,124426,False,0.492,0.967,9,-4.796,1,0.0625,0.00429,0.000688,0.184,0.741,100.678,4,hardcore
48684,1nADMP9jaBAMmQ3s69U3bL,Bitter End,Guilty as Charged,Guilty As Charged,29,158933,False,0.496,0.933,2,-4.228,1,0.104,4.44e-05,9.24e-05,0.18,0.214,89.98,4,hardcore
48685,2dElzzT9BP2K1RaP6xHnMa,T.A.M.,Tenemos a Matute,Seguiré cometiendo errores por toda mi vida,31,182336,False,0.401,0.975,2,-2.383,1,0.0817,0.0124,0.0,0.221,0.62,97.888,4,hardcore
48686,7ih4yrfwk2ZyJsPynia22g,Dance of Days;Fernando Badaui,A Valsa de Águas Vivas,Vai Ver É Assim Mesmo,30,99985,False,0.376,0.991,11,-1.467,0,0.157,0.00707,0.0,0.4,0.336,111.94,4,hardcore
48687,3xeQe1BX3QCWuW32t48yRC,Flicts,Singelos Controntos,Desmascarar Sua Bandeira,32,262768,False,0.458,0.977,8,-2.576,1,0.0436,0.000207,0.000375,0.147,0.529,104.468,4,hardcore
48688,0BqjyVN3nCxWPzGykz4w8y,The Almost,Emo Christmas 2022,Little Drummer Boy,0,187000,False,0.662,0.575,0,-8.152,1,0.0465,0.207,6.58e-06,0.108,0.416,164.007,4,hardcore
48689,54RN9mNurQwghlxMssyWL1,Dead Fish,Contra Todos,Autonomia,30,218920,False,0.541,0.993,11,-3.228,1,0.104,0.000575,0.0,0.11,0.54,100.017,4,hardcore
48690,4m2IM9lmxgXWOyKeWsACkU,Millencolin,Home From Home,Greener Grass,31,170480,False,0.451,0.988,6,-2.768,0,0.0904,0.00193,0.0,0.451,0.481,80.911,4,hardcore
48691,4afy88Me4TPw8IV3WNKjsV,Zumbis Do Espaço,Destructus Maximus,Onde os Fracos Não Tem Vez,32,172280,True,0.489,0.99,0,-3.463,1,0.0845,7.39e-05,0.000306,0.345,0.696,139.948,4,hardcore
48692,1hkueuixwHO3hJjhqFhiUN,Pavilhão 9,Reação,Trilha do Futuro,32,173585,False,0.645,0.958,7,-7.072,1,0.0362,0.0151,9.29e-06,0.243,0.543,112.025,4,hardcore
48693,2tzbj31q4axOeSzILsPbkD,Fun People,The Art(E) of Romance,Middle of the Rounds,31,112306,False,0.353,0.911,0,-8.294,1,0.055,0.00243,8.67e-05,0.569,0.679,188.079,4,hardcore
48694,5agR9SuTKeI049rv0Id5JK,De Doelleazen,Skijt Oan De Rest,De Hiele Tent Giet Nei De Bliksum,31,175000,False,0.651,0.928,0,-3.78,0,0.0394,0.0905,0.0,0.0533,0.666,155.001,4,hardcore
48695,2VefiraA8HEZDWD2cKs5uQ,Rise Against,The Jack 2 Pack (The Nightmare Before Christmas),Making Christmas,30,206266,False,0.485,0.96,1,-4.711,1,0.0668,4.3e-05,0.0162,0.202,0.548,163.858,4,hardcore
48696,2JV0tWohFjpf6BscqhAXXN,Fiskales Ad-Hok,Fiskales Ad-Hok,Ranchera,32,196826,False,0.449,0.851,9,-11.559,1,0.0384,0.000341,3.41e-06,0.397,0.411,129.711,4,hardcore
48697,1TvLOCb2j66m1l5bsO88LN,The Dead Milkmen,Big Lizard In My Backyard,Serrated Edge,32,119440,True,0.313,0.842,4,-12.449,1,0.104,0.0351,0.00762,0.114,0.787,193.552,4,hardcore
48698,7Enklpruhtf7cL93TqjrCr,Espécimen,Recopilación (1987- 2002),Buenas Noches Dios,32,217186,False,0.284,0.777,5,-10.816,1,0.0895,0.119,1.12e-05,0.0709,0.41,125.515,4,hardcore
48699,3oYj1UaQtkX0R9iuaV2jMj,Eterna Inocencia,No bien abran las flores,Hojas Amarillas,31,255905,False,0.576,0.709,2,-5.722,1,0.0327,0.00514,8.69e-05,0.125,0.579,140.003,4,hardcore
48700,4vRUf6njpOVMCIjlDhw74q,Mase,Feel So Good,Feel So Good,27,204733,True,0.827,0.64,1,-9.778,1,0.236,0.207,0.0,0.0968,0.533,105.144,4,hardcore
48701,4AAcxOYMztCUH7dtNv4JFo,Foxblood,Grief & Mercy Sleep,Mess Like Me,52,223636,False,0.456,0.832,5,-5.411,0,0.0427,0.000125,0.0,0.397,0.365,132.055,3,hardcore
48702,3jnMIpw27BajIwEUErcePy,The Notorious B.I.G.;R. Kelly,R&B Hits,Fuck You Tonight (feat. R. Kelly) - 2005 Remaster,32,342453,True,0.597,0.508,5,-6.556,0,0.256,0.248,0.0,0.111,0.737,178.02,4,hardcore
48703,3gRlmtdCyNoKiyozn2pqc9,Mos Def,Black On Both Sides,Mathematics,62,246440,True,0.753,0.749,1,-6.132,0,0.316,0.0285,0.0,0.0845,0.832,93.79,4,hardcore
48704,0NNHOCC22cpLt3fDF6t88l,Gammer;Staysick;Nytrix,Replay The Night (feat. Nytrix),Replay The Night (feat. Nytrix),40,231700,False,0.583,0.991,3,-0.311,0,0.197,0.000982,0.00256,0.276,0.249,149.961,4,hardcore
48705,2X28xPiVe5ffUuRISeDdty,SWANKY DANK,This is Swanky Dank,Amazing Dreams,34,260733,False,0.327,0.988,9,-0.906,1,0.135,0.0174,0.0,0.0434,0.405,93.604,4,hardcore
48706,2uiEqPjMmIJXOKplzsEASP,Fat Joe;Eminem;Lil Jon;Mase;Remy Ma,All Or Nothing,"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",61,290266,True,0.611,0.754,1,-5.035,0,0.366,0.116,0.0,0.0945,0.565,126.961,5,hardcore
48707,6oshufDccwvnIwKCvKayb6,coldrain,Bloody Power Fame,Bloody Power Fame,56,238498,False,0.436,0.963,8,-4.608,1,0.173,3.51e-05,0.0339,0.297,0.402,154.894,4,hardcore
48708,1aRRa25O3YVRMJVmBr8ihn,Aurora Rules,Calma Negativa,Calma Negativa,30,281989,False,0.509,0.953,1,-3.859,1,0.0776,8.39e-05,3.82e-05,0.219,0.396,92.489,4,hardcore
48709,3W02UysGQaPosS0RaZ9GvN,Evil Activities,Mental,Mental,29,220219,False,0.489,0.991,8,0.123,1,0.285,0.00291,0.00136,0.32,0.24,90.953,4,hardcore
48710,2Z5MbKovyels3EXitye0eo,The Alchemist;Earl Sweatshirt,This Thing Of Ours,Loose Change (feat. Earl Sweatshirt),62,118398,True,0.506,0.628,9,-8.167,1,0.175,0.146,2.91e-05,0.135,0.363,86.131,4,hardcore
48711,09vdbE9riiqUAnS8RNSZ0z,Bodysnatcher,Behind The Crowd,Behind the Crowd,48,194208,True,0.436,0.917,1,-5.125,0,0.152,8.7e-05,0.00159,0.313,0.357,132.282,4,hardcore
48712,2dIs40C97zjNaJLrY03Czv,Billfold,Abaikan,Abaikan,30,244420,False,0.46,0.946,4,-3.586,1,0.0624,0.000267,1.7e-05,0.131,0.684,155.096,4,hardcore
48713,4ZCnHnq9GjPspOpk8ADb7u,Re-Fuzz,Highway,Highway,30,218534,False,0.698,0.983,5,-2.003,1,0.168,0.0256,0.000527,0.722,0.13,94.996,4,hardcore
48714,6yxdUblJv1QFGja4YfaLiV,Mesin Tempur,Hip Hop Sux!,Aku Death Metal,30,76846,True,0.596,0.803,2,-5.804,1,0.108,0.00138,0.0327,0.308,0.405,129.932,4,hardcore
48715,3DjK1C9k89tOOb91wZOV0R,NSD;DNC,Kepler 909kf,Kepler 909kf,30,245647,False,0.593,0.934,3,-4.396,0,0.199,0.17,0.00038,0.181,0.29,169.966,4,hardcore
48716,50x0QVVBuSOe9R8tQF6Tz8,Riko;Anonimus;Bryant Myers;Noriel,"Vente Encima (feat. Anonimus, Bryant Myers & Noriel)","Vente Encima (feat. Anonimus, Bryant Myers & Noriel)",30,259386,True,0.83,0.709,1,-4.804,0,0.054,0.283,0.0,0.143,0.266,126.019,4,hardcore
48717,3HKcA3RHjWhKOKG37thGZZ,Promo,Last Men Standing,I Come Correct,29,353733,False,0.689,0.931,11,-4.467,1,0.144,0.0114,0.589,0.0753,0.145,147.852,4,hardcore
48718,3MrkW5fnetjLANJpTcWQK5,The Chisel,Retaliation,Retaliation,31,135287,False,0.384,0.858,4,-5.604,1,0.0532,0.00123,0.839,0.103,0.821,97.735,4,hardcore
48719,5QSQkb7gwIwMo7T6efH8ZG,Bayside,The Walking Wounded (Gold Edition),I And I,31,230426,False,0.416,0.875,7,-5.69,0,0.129,0.000128,1.17e-06,0.162,0.357,149.948,4,hardcore
48720,4jowQJcMByoFpLgW9E12mU,Millencolin,SOS,For Yesterday,31,166093,False,0.458,0.988,0,-3.554,1,0.115,0.000212,0.0,0.0398,0.594,164.031,4,hardcore
48721,7Ii2Ris6SvB9IKLbFdtpvm,Bayside,Interrobang,Numb,31,223746,False,0.398,0.752,5,-5.165,0,0.0499,0.000339,0.000883,0.0597,0.475,160.039,3,hardcore
48722,6R7PTwR9EqjbyaNUtlEuQF,Outta Pocket,Purest Pain,Endless Remorse,30,149240,True,0.282,0.978,2,-4.798,1,0.319,0.00325,0.00389,0.575,0.17,179.418,4,hardcore
48723,1pO9U7eL8pIJuqussgfq4j,Hail The Sun,Culture Scars,Doing the Same Thing and Expecting Different Results,31,336760,False,0.366,0.897,2,-4.381,0,0.07,6e-05,0.00346,0.0916,0.174,157.914,4,hardcore
48724,60TXOUm7b6NpTlLpZ31Uh9,Bleach,Treat the Disease,Treat the Disease,30,150211,True,0.28,0.612,2,-8.36,1,0.0693,0.00202,0.452,0.145,0.461,77.554,4,hardcore
48725,5VxelyYvzdyDBGp50tw1jr,Korsakoff,Flashback - second edition,My Empty Bottle,29,297029,False,0.502,0.913,6,-7.672,0,0.0728,0.00499,0.853,0.116,0.429,163.521,4,hardcore
48726,3RgDRr56F4X6gAr6niOImR,Artifacts,Power Rap,To Ya Chest,0,200800,False,0.801,0.642,1,-6.674,1,0.347,0.0376,2.17e-06,0.366,0.419,91.019,4,hardcore
48727,1MN84lIJd6g492qW1UZGgv,Thrice,Identity Crisis,Identity Crisis,30,178226,False,0.436,0.864,0,-5.404,1,0.0417,4.79e-05,0.000278,0.269,0.63,102.788,4,hardcore
48728,5VZuBNg4YrB4eMyYImVYSx,Artifacts,Rap Homage,The Ultimate,0,282493,True,0.836,0.706,8,-8.348,0,0.353,0.0219,1.34e-05,0.0479,0.709,89.714,4,hardcore
48729,4X0CZ0cbqN5f3aoJIiSVle,Artifacts,Rap Classics,C'mon wit da Git Down - Radio Edit,0,251160,False,0.71,0.548,9,-6.802,0,0.312,0.0807,9.18e-05,0.118,0.716,165.985,4,hardcore
48730,7JZ7vkvvcPQosemzZlaAOY,Good Riddance,A Comprehensive Guide to Moderne Rebellion,Steps,31,134960,False,0.351,0.953,4,-5.59,1,0.0526,0.000141,0.000375,0.076,0.428,105.304,4,hardcore
48731,5ojVDX0NMiwHET3spiOOIO,Bayside,Sirens And Condolences,Alcohol And Alter Boys,31,183000,True,0.269,0.949,2,-4.0,1,0.0516,0.000526,2.16e-06,0.079,0.445,99.939,4,hardcore
48732,6onxTIB79enhIQPpE00CEm,Samiam,Trips,El Dorado,30,307546,False,0.334,0.924,0,-5.236,1,0.0455,0.0453,0.0449,0.0799,0.281,159.072,4,hardcore
48733,0nabIFzv0LsiO0nEXvdQau,Misfits;Glenn Danzig,Collection 2,Devil's Whorehouse,32,109253,False,0.433,0.948,0,-6.435,1,0.07,0.0979,0.0,0.359,0.175,110.253,4,hardcore
48734,3RBxj0YiM6nJEV6tLCyW9X,Dead Fish,Ponto Cego,Messias,30,174361,False,0.4,0.898,8,-4.546,1,0.0525,0.00154,0.0,0.11,0.618,145.809,4,hardcore
48735,0fNjlceNOHc5q5oaOfmhFR,Scooter,20 Years of Hardcore (Remastered),Shake That!,31,196480,False,0.56,0.967,8,-5.115,1,0.079,0.000302,0.186,0.365,0.619,130.044,4,hardcore
48736,4oFlGMUUXkUQ26QVzTMhYe,A Wilhelm Scream,Lose Your Delusion,Acushnet Avenue At Night,31,293893,True,0.166,0.946,10,-5.866,1,0.141,0.00425,0.0,0.223,0.0397,173.392,4,hardcore
48737,0xdfqjP4mkQdHvZtRXG5KG,Los Prisioneros,"Estadio Nacional (En Vivo, Remasterizado 2019)",La Voz de los '80 (En Vivo),32,286017,False,0.426,0.959,1,-5.674,0,0.0745,0.00784,0.0,0.929,0.465,158.298,4,hardcore
48738,0O46rEkcxEzAfvZrVismnz,Seringai,High Octane Rock,Membakar Jakarta,31,226240,False,0.474,0.974,7,-4.839,1,0.222,0.0056,0.527,0.356,0.354,150.388,4,hardcore
48739,7vDaCNHW2KUUNZrxiYeRnD,He Is Legend,It Hates You,Everyone I Know Has Fangs,30,205786,False,0.337,0.966,1,-4.816,1,0.167,1.75e-05,0.731,0.182,0.567,176.003,4,hardcore
48740,6emdbcRTZnIRizDP5gOnNy,Good Riddance,For God and Country,Mother Superior,31,186000,False,0.474,0.829,9,-11.658,1,0.0387,0.00136,1.16e-05,0.345,0.687,100.786,4,hardcore
48741,4eAGVhU2RE0OYfFPXmhixc,Lawineboys,Remmen Los,Zuipen,30,160000,False,0.849,0.867,0,-5.832,1,0.035,0.158,0.0,0.299,0.993,121.97,4,hardcore
48742,48Fp2J0S17QMdcOFJNpUYV,Gangrena Gasosa,"Se Deus É 10, Satanás É 666","Se Deus É 10, Satanás É 666",32,202762,True,0.4,0.981,5,-4.683,0,0.335,0.00336,0.000332,0.277,0.12,180.096,4,hardcore
48743,2Xh8cT3xqgAlZILhCR6kNq,Los Miserables,Cambian los Payasos Pero el Circo Sigue,Gallo Rojo,32,159360,False,0.681,0.812,9,-12.17,1,0.0556,0.000581,0.000118,0.0731,0.842,126.567,4,hardcore
48744,6Pl7sPfAVxWogm9FjzF3ej,Hot Water Music,A Flight and a Crash,A Flight and a Crash,31,128120,False,0.461,0.977,9,-4.286,1,0.0986,0.000198,0.0318,0.33,0.389,102.516,4,hardcore
48745,5yDLDNnPjMIYK89O83jdLP,The Bouncing Souls,How I Spent My Summer Vacation,The Something Special,31,203066,False,0.397,0.975,4,-3.952,1,0.0802,0.000642,0.0,0.196,0.45,169.759,4,hardcore
48746,4ovxoRmShmXzsxLI4X7AB6,Los Prisioneros,Pateando Piedras,Una Mujer Que No Llame La Atención,32,203386,False,0.826,0.56,7,-13.844,1,0.102,0.189,0.00455,0.161,0.855,109.449,4,hardcore
48747,71Ae6jdBHkLtAWdQ0u3bZX,Ratos De Porão,Necropolítica,Aglomeração,34,149214,True,0.37,0.959,6,-5.973,0,0.121,7.53e-06,0.0274,0.294,0.542,118.7,4,hardcore
48748,4olpuh0cmdet4WJF403SpL,Espécimen,Subkonzziente,Enemigos,32,127080,False,0.489,0.94,8,-8.981,1,0.0503,0.00262,0.000222,0.109,0.671,150.105,4,hardcore
48749,0I10YQIht7W3fPvLlhQvkL,Scooter,Scooter Forever,In Rave We Trust - Amateur Hour,31,195146,False,0.567,0.915,7,-5.762,0,0.0315,0.00094,0.377,0.292,0.546,145.018,4,hardcore
48750,35qqlB0qxxQi1H4doCW5gm,The Coming Weak,The Coming Weak,Take It Back,22,168973,False,0.197,0.898,4,-3.183,0,0.0794,0.000108,0.0404,0.268,0.363,177.062,4,hardcore
48751,5xcunlfaZvD9BDQsLONI7A,Orbital,Orbital 2,Halcyon and On and On,57,567106,False,0.577,0.729,11,-14.376,0,0.0319,0.0953,0.928,0.184,0.177,126.988,4,hardcore
48752,30oTS7bm0aH3p7lqjEIu8q,Gang Starr,Full Clip: A Decade Of Gang Starr,Full Clip,65,217440,True,0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,4,hardcore
48753,2h8mtZXFfkxcDNO52gvsMY,Eazy-E,It's On (Dr. Dre) 187um Killa,It's On,57,302200,True,0.771,0.912,1,-5.06,1,0.141,0.0136,1.38e-06,0.0632,0.616,92.516,4,hardcore
48754,6u8pHCsBSo1rahkWXUxPzW,Dr. Peacock,Trip Around The World,Trip to Ireland,58,243900,True,0.753,0.991,9,-1.599,1,0.107,0.198,0.761,0.115,0.448,99.999,4,hardcore
48755,5qqBsCBwzv0g0xb1kB1TGJ,The Beatnuts;Big Pun;Cuban Link,Endangered Species,Off the Books (feat. Big Pun & Cuban Link),57,168773,True,0.837,0.781,11,-3.798,1,0.171,0.00548,0.00394,0.134,0.763,100.512,4,hardcore
48756,24MSRg10oTSOYp3PLQEKkV,Sunrise,Sunrise,Sad Song,31,228024,False,0.281,0.976,9,-1.941,0,0.131,0.000749,1.97e-05,0.111,0.347,119.906,4,hardcore
48757,2DBlfjL5chsdeULzhTp5K8,Fugazi,13 Songs,Waiting Room,65,173266,False,0.618,0.716,6,-8.224,0,0.0367,0.00473,0.822,0.179,0.545,92.174,4,hardcore
48758,538483q5o9rfcykwAIMlRT,Big Boy,Demonstration,Break,29,54461,False,0.392,0.719,5,-5.706,0,0.0583,0.00166,0.671,0.172,0.814,140.238,3,hardcore
48759,6yd2M373yAtIg6g7wqLSlT,Dune,Happy Hardcore Top 100,Hardcore Vibes - South Bound Mix Cut,30,291213,False,0.588,0.69,4,-8.72,0,0.0396,0.014,0.2,0.0729,0.436,163.778,4,hardcore
48760,04Rx3Aov050pc9qvBIRUr1,Bodybox,Microwaved Weed,Doublewide Stomp,30,150205,True,0.412,0.917,7,-4.766,1,0.184,0.00024,0.0221,0.418,0.362,114.475,3,hardcore
48761,49l7EB9YdDoHd6F0uDxyc6,Captain Jack,Some Think About,Sempurna,30,189746,False,0.443,0.898,8,-4.487,1,0.0712,0.0223,0.000149,0.138,0.655,97.451,4,hardcore
48762,6JVjFD8OHs6LwllT6S23Kx,Hellions,Rue,Smile,30,185253,True,0.519,0.969,7,-1.377,1,0.0437,0.00545,0.0,0.103,0.561,101.943,4,hardcore
48763,4gCAUYfksD0L6iiojpQtEa,Circa Survive,Violent Waves,Sharp Practice,30,250426,False,0.384,0.938,1,-5.678,1,0.0636,6.29e-06,0.131,0.339,0.291,160.009,4,hardcore
48764,3am0osjbvjlmrxhHarxCjQ,Maukka Perusjätkä,Albumi,Vaatteet,32,231173,False,0.473,0.784,6,-6.146,0,0.123,0.00158,0.0105,0.0753,0.519,141.279,4,hardcore
48765,2ePkRQ5vxC1pPO5J6JD6a8,The Psycho Realm;Sick Jacken;Big Duke,A War Story - Book 1,Moving Through Streets,31,322320,True,0.592,0.66,10,-10.45,0,0.23,0.00776,0.00571,0.142,0.358,178.119,4,hardcore
48766,6Ka0QFWxeej8Dc5yRmQEIh,Never Surrender;How To Loot Brazil,Waking Up The Dead,Waking Up The Dead,30,160490,False,0.499,0.993,0,-1.174,1,0.132,0.0639,0.0232,0.328,0.394,182.955,4,hardcore
48767,3g1iLBbCmKN67OZByYI7zK,Lords Of The Underground,The Best 90s Hip Hop Hits,Chief Rocka,6,247400,True,0.89,0.716,1,-9.673,1,0.296,0.174,0.000589,0.0657,0.656,99.987,4,hardcore
48768,6mRBgY035bPtHXGen5XsYg,Burgerkill;Ahmad Dhani,Satu Sisi,Satu Sisi,32,266666,False,0.468,0.865,7,-12.299,1,0.0841,4.36e-05,0.0467,0.0866,0.286,144.06,4,hardcore
48769,2bS6Bt1cOLuJF9sqZE7aw3,Bayside,Vacancy,Mary,31,217626,False,0.546,0.879,5,-3.919,1,0.0358,0.0154,0.000183,0.097,0.622,145.987,4,hardcore
48770,39OlieJI1FgKtOxyDkCvIi,Merda,Minha Linda Coleção de Ep's do Conjunto de Musica Merda Vol 2,Maradona,31,58946,True,0.397,0.91,4,-2.663,0,0.0427,3.89e-05,8.24e-05,0.762,0.828,135.06,4,hardcore
48771,0CYRTISph7CyWxln5GndI0,Worst,Instinto Ruim,Que Se Foda,30,81237,True,0.552,0.991,6,-5.756,1,0.238,0.000249,0.0902,0.441,0.346,165.401,4,hardcore
48772,56ejQ1pr7fZVhU5Gfx9YQ5,Bayside,Killing Time,Mona Lisa,31,190173,False,0.332,0.86,8,-2.988,1,0.0579,0.000471,0.0,0.263,0.6,182.101,3,hardcore
48773,6NcLv7sKEdS4wBBA5FnCjS,Claustrofobia,Peste,Bastardos do Brasil,30,208813,True,0.427,0.998,7,-1.815,1,0.161,0.315,1.85e-05,0.355,0.0762,95.296,4,hardcore
48774,77wihvKjsijCbjkGnuAnnn,Naked Raygun,Throb Throb,Rat Patrol,29,131866,False,0.306,0.907,11,-10.353,1,0.0512,0.00175,0.523,0.45,0.564,134.978,4,hardcore
48775,5xaU2zWjNaTAxImnusCThR,Suicidal Tendencies,Freedumb,Scream Out,31,149466,False,0.292,0.991,2,-6.74,1,0.118,0.00635,3.17e-05,0.0826,0.221,160.498,4,hardcore
48776,0LGYpVb6N4QM3Gf5F4MUuG,Lionheart,Welcome to the West Coast II,LHHC '17,29,191284,True,0.604,0.95,0,-4.186,1,0.0866,0.0015,0.0,0.315,0.473,137.016,4,hardcore
48777,2CqlUexRmKhktCGuZXoS7r,A Wilhelm Scream,Lose Your Delusion,Apocalypse Porn,30,211199,True,0.271,0.963,7,-4.869,0,0.155,0.000545,0.0,0.335,0.379,90.085,4,hardcore
48778,4r5vlYJg34EmyWhHxoKGRN,Bullet Bane,BLLT,Deja Vu,29,186091,False,0.556,0.869,7,-5.046,1,0.0674,0.00113,0.0,0.3,0.668,135.019,4,hardcore
48779,7JZhk6TjIo3K9SUlhxUjGR,Total Jerks,Fear,Depresi,30,65664,False,0.346,0.998,11,-2.866,0,0.224,0.000194,0.884,0.189,0.309,171.865,4,hardcore
48780,30UkHpzAOHM22GAdae8zYJ,Bayside,Shudder (Bonus Track Version),A Call To Arms,31,182306,False,0.522,0.909,9,-3.059,0,0.0379,0.00649,1.02e-05,0.166,0.508,109.966,4,hardcore
48781,2NA665k1qMI6N8Lfbsg7qg,Bodyjar,Gee and Al / Do Not Do,A Hazy Shade of Winter,31,127733,False,0.325,0.95,5,-5.906,0,0.0554,0.000155,0.269,0.144,0.612,175.317,4,hardcore
48782,6TsgUbfK0IjOS8eHOs9XYY,Never Surrender,Harder Stylez: We Love The Bass,Loco - Edit,0,213890,True,0.633,0.941,6,-3.172,1,0.0896,0.00363,0.0222,0.393,0.0673,99.938,4,hardcore
48783,05dayqMNAmaZU7gTUdV0eM,Protest The Hero,Palimpsest,The Canary,30,267733,False,0.58,0.977,6,-6.444,1,0.0933,0.00186,2.05e-06,0.49,0.45,112.47,3,hardcore
48784,1kvyLf1ejreKtPbFeIsezl,Good Riddance,A Comprehensive Guide to Moderne Rebellion,Thinking of Me,30,128906,False,0.3,0.972,5,-6.401,1,0.074,0.00128,6.56e-05,0.0973,0.181,148.138,4,hardcore
48785,6WnbGLBARIhaD5FGTAA8gH,Seringai,Seperti Api,Enam Lima,31,194560,False,0.571,0.925,9,-6.117,0,0.128,0.0171,0.21,0.46,0.476,81.017,4,hardcore
48786,6I8FUsqR02Wh3SNhlOEc6y,Neophyte;Drokz,Harder Stylez: We Love The Bass,Dit Is Mijn Leven - Edit,0,169200,False,0.543,0.999,7,-0.918,1,0.18,0.0865,0.00042,0.368,0.0466,99.99,4,hardcore
48787,2ndStLnul8aVSusgbpitcl,Misfits,Collection 2,Rat Fink,31,112373,False,0.24,0.586,0,-9.809,1,0.0306,2.71e-06,2.95e-05,0.0511,0.158,198.941,4,hardcore
48788,2wcPTdXvkuJ0KKSjka2Ll1,Seringai,Serigala Militia,Berhenti Di 15,31,174613,False,0.481,0.906,9,-4.734,1,0.0791,0.000198,0.0278,0.24,0.514,119.978,4,hardcore
48789,7vDaCNHW2KUUNZrxiYeRnD,He Is Legend,It Hates You,Everyone I Know Has Fangs,30,205786,False,0.337,0.966,1,-4.816,1,0.167,1.75e-05,0.731,0.182,0.567,176.003,4,hardcore
48790,2BIzYGq1Pyv5SLWEQbgNM4,Neophyte;Drokz,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,Dit Is Mijn Leven,0,169200,False,0.543,0.999,7,-0.918,1,0.18,0.0865,0.00042,0.368,0.0466,99.99,4,hardcore
48791,4WJQ3CFiJf1GwRCmzcMwP8,Project46,Tr3s,Pânico,30,219252,False,0.375,0.987,2,-3.49,1,0.141,3.3e-05,0.0294,0.764,0.292,136.559,4,hardcore
48792,6Tehr8JtJTcBnXwXEDOUpe,menores atos,Animalia,Passional,30,279692,True,0.543,0.912,5,-4.615,0,0.0544,0.000236,0.00114,0.145,0.376,144.964,4,hardcore
48793,50tSj1rWs58Ea4RgdQawac,Fiskales Ad-Hok,Fiskales Ad-Hok,El Cóndor,31,202040,False,0.373,0.789,0,-13.358,1,0.0389,0.000376,1.59e-05,0.247,0.275,100.848,4,hardcore
48794,1t0A6TXLl9z7Q38wIKZ9Ns,Dead Fish,Ponto Cego,Suv's (Stupids Utility Vehicle),30,211099,False,0.549,0.941,1,-5.3,1,0.056,0.000915,0.0,0.133,0.477,107.773,3,hardcore
48795,0k8koRaiOlil2wU2ZeSUzD,Never Surrender,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,Schrik Van De Stad,0,211428,False,0.56,0.982,2,-1.614,1,0.21,0.0226,0.000463,0.431,0.115,105.088,4,hardcore
48796,23h5dBCGwvQrKpRGJhh53p,BBS Paranoicos,Cruces,Cosa de Gusanos,31,226782,False,0.421,0.91,10,-2.936,0,0.049,9.29e-06,0.00846,0.258,0.722,170.005,4,hardcore
48797,2kyM7meSHOPpsZueQf1Tu0,Hot Water Music,A Flight and a Crash,Jack Of All Trades,31,162400,False,0.349,0.902,4,-5.073,1,0.0593,0.0103,4.74e-05,0.155,0.646,170.775,4,hardcore
